epoch;loss;mean_absolute_error;mean_squared_error;rmse;val_loss;val_mean_absolute_error;val_mean_squared_error;val_rmse
18;102.23003387451172;7.2554192543029785;102.23003387451172;10.110886573791504;97.98387908935547;6.95353889465332;97.98387908935547;9.898680686950684
19;102.00824737548828;7.24830961227417;102.00824737548828;10.099912643432617;98.55699920654297;6.977226734161377;98.55699920654297;9.927587509155273
20;101.91593170166016;7.238813400268555;101.91593170166016;10.095342636108398;98.60688781738281;6.927311420440674;98.60688781738281;9.930100440979004
21;101.54527282714844;7.238107681274414;101.54527282714844;10.076967239379883;98.13191986083984;6.868662357330322;98.13191986083984;9.906155586242676
22;101.38381958007812;7.23942232131958;101.38381958007812;10.068953514099121;97.56287384033203;7.036990642547607;97.56287384033203;9.877391815185547
23;101.15155029296875;7.223389625549316;101.15155029296875;10.057412147521973;98.19349670410156;7.080852031707764;98.19349670410156;9.909262657165527
24;101.03120422363281;7.2186174392700195;101.03120422363281;10.051427841186523;97.86578369140625;6.9417572021484375;97.86578369140625;9.89271354675293
25;100.61392974853516;7.194767475128174;100.61392974853516;10.030649185180664;97.391357421875;6.963932514190674;97.391357421875;9.868705749511719
26;100.92433166503906;7.212214946746826;100.92433166503906;10.046110153198242;97.32479858398438;6.932556629180908;97.32479858398438;9.86533260345459
27;100.60643768310547;7.199242115020752;100.60643768310547;10.03027629852295;97.44849395751953;7.027122497558594;97.44849395751953;9.871600151062012
28;100.52510833740234;7.196568012237549;100.52510833740234;10.02622127532959;97.71710205078125;6.801510334014893;97.71710205078125;9.8851957321167
29;100.36099243164062;7.189134120941162;100.36099243164062;10.018033027648926;97.14961242675781;6.980185031890869;97.14961242675781;9.856450080871582
30;100.86954498291016;7.222331523895264;100.86954498291016;10.04338264465332;97.51985168457031;6.973221302032471;97.51985168457031;9.875213623046875
31;100.86253356933594;7.200634956359863;100.86253356933594;10.043033599853516;97.45757293701172;6.978067874908447;97.45757293701172;9.87205982208252
32;100.24798583984375;7.186534881591797;100.24798583984375;10.012391090393066;97.40353393554688;6.954479217529297;97.40353393554688;9.869322776794434
33;100.41205596923828;7.192291736602783;100.41205596923828;10.020581245422363;97.08993530273438;7.037902355194092;97.08993530273438;9.853422164916992
34;100.52617645263672;7.188610076904297;100.52617645263672;10.026274681091309;97.59632110595703;7.097975254058838;97.59632110595703;9.879084587097168
35;99.4805908203125;7.169340133666992;99.4805908203125;9.973995208740234;97.33148193359375;6.997133731842041;97.33148193359375;9.86567211151123
36;100.5302963256836;7.192980766296387;100.5302963256836;10.026479721069336;96.9593505859375;6.874225616455078;96.9593505859375;9.846794128417969
37;100.29524230957031;7.2053542137146;100.29524230957031;10.014751434326172;98.0945816040039;6.822978973388672;98.0945816040039;9.90427017211914
38;99.3377914428711;7.159792900085449;99.3377914428711;9.96683406829834;96.74991607666016;6.902537822723389;96.74991607666016;9.836153030395508
39;99.3807144165039;7.158740997314453;99.38070678710938;9.968987464904785;97.56122589111328;6.9031267166137695;97.56122589111328;9.87730884552002
40;99.60607147216797;7.157644748687744;99.60607147216797;9.980283737182617;96.66522216796875;6.838967323303223;96.66522216796875;9.831847190856934
41;99.23609161376953;7.164278984069824;99.23609161376953;9.96173095703125;97.12037658691406;7.073592662811279;97.12037658691406;9.85496711730957
42;99.92635345458984;7.174685955047607;99.92635345458984;9.996316909790039;96.82745361328125;6.968090057373047;96.82745361328125;9.840093612670898
43;99.02690124511719;7.149272918701172;99.02690124511719;9.951226234436035;97.22611236572266;7.190505504608154;97.22611236572266;9.860329627990723
44;99.0653076171875;7.153160572052002;99.0653076171875;9.953155517578125;97.02680969238281;7.0850982666015625;97.02680969238281;9.850218772888184
45;99.18353271484375;7.144268989562988;99.18353271484375;9.95909309387207;96.7601318359375;6.806227684020996;96.7601318359375;9.83667278289795
46;98.46807098388672;7.133296489715576;98.46807098388672;9.923108100891113;97.05072021484375;7.032680988311768;97.05072021484375;9.851431846618652
47;99.05205535888672;7.153059959411621;99.05205535888672;9.952489852905273;97.18904876708984;6.779666900634766;97.18904876708984;9.858450889587402
48;98.61187744140625;7.123715400695801;98.61187744140625;9.930351257324219;96.56599426269531;6.893996715545654;96.56599426269531;9.826799392700195
49;98.54959106445312;7.139006614685059;98.54959106445312;9.927214622497559;96.61567687988281;6.862796783447266;96.61567687988281;9.829327583312988
50;98.40018463134766;7.132659912109375;98.40018463134766;9.919686317443848;96.32947540283203;6.839688301086426;96.32947540283203;9.814757347106934
51;97.87787628173828;7.098789215087891;97.87787628173828;9.893324851989746;96.6446533203125;7.059641361236572;96.6446533203125;9.830801010131836
52;98.369140625;7.132626533508301;98.369140625;9.918121337890625;97.42887878417969;7.131303787231445;97.42887878417969;9.870606422424316
53;98.30744171142578;7.124755859375;98.30744171142578;9.915010452270508;96.6068344116211;6.909726142883301;96.6068344116211;9.828877449035645
54;97.82877349853516;7.111583709716797;97.82877349853516;9.89084243774414;96.78813934326172;7.062285423278809;96.78813934326172;9.838096618652344
55;97.83240509033203;7.098837375640869;97.83240509033203;9.891026496887207;97.45284271240234;7.089778900146484;97.45284271240234;9.871820449829102
56;98.07828521728516;7.124595642089844;98.07828521728516;9.903448104858398;97.15728759765625;6.9211931228637695;97.15728759765625;9.856839179992676
57;97.84200286865234;7.114651203155518;97.84200286865234;9.891511917114258;96.79292297363281;6.933833122253418;96.79292297363281;9.838338851928711
58;97.42605590820312;7.088392734527588;97.42605590820312;9.870463371276855;97.0555648803711;6.999664306640625;97.0555648803711;9.851677894592285
59;97.8919677734375;7.124092102050781;97.8919677734375;9.894037246704102;96.88015747070312;6.998618125915527;96.88015747070312;9.842771530151367
60;97.8885498046875;7.113614559173584;97.8885498046875;9.893864631652832;97.20016479492188;6.846070289611816;97.20016479492188;9.859014511108398
