epoch;loss;mean_absolute_error;mean_squared_error;rmse;val_loss;val_mean_absolute_error;val_mean_squared_error;val_rmse
31;442.18536376953125;17.915658950805664;442.18536376953125;21.0282039642334;440.90087890625;18.01998519897461;440.90087890625;20.997638702392578
32;423.2433166503906;17.49407958984375;423.2433166503906;20.572877883911133;447.3428039550781;18.01340103149414;447.3428039550781;21.150480270385742
33;405.82513427734375;17.073223114013672;405.82513427734375;20.14510154724121;415.2929992675781;17.341026306152344;415.2929992675781;20.378738403320312
34;388.1923828125;16.653770446777344;388.1923828125;19.702598571777344;385.0200500488281;16.541893005371094;385.0200500488281;19.62192726135254
35;371.4607238769531;16.235198974609375;371.4607238769531;19.2733154296875;388.8866271972656;16.701061248779297;388.8866271972656;19.7202091217041
36;355.5809631347656;15.821856498718262;355.5809631347656;18.856853485107422;350.835205078125;15.752206802368164;350.835205078125;18.730594635009766
37;340.90863037109375;15.41329574584961;340.90863037109375;18.46371078491211;341.526611328125;15.565019607543945;341.526611328125;18.480438232421875
38;326.06817626953125;15.00219440460205;326.0681457519531;18.057355880737305;321.06170654296875;14.967253684997559;321.06170654296875;17.918193817138672
39;312.5773010253906;14.60117244720459;312.5773010253906;17.679855346679688;308.1816101074219;14.52551555633545;308.1816101074219;17.55510139465332
40;299.3225402832031;14.199153900146484;299.32257080078125;17.300941467285156;321.6683349609375;14.837385177612305;321.6683349609375;17.93511390686035
41;287.0104675292969;13.808690071105957;287.0104675292969;16.941383361816406;289.47955322265625;13.975151062011719;289.47955322265625;17.01409912109375
42;275.1839904785156;13.42492389678955;275.1839904785156;16.58867073059082;266.6742248535156;13.218794822692871;266.6742248535156;16.330162048339844
43;263.7503662109375;13.043478012084961;263.7503967285156;16.240394592285156;238.2081298828125;12.05588436126709;238.2081298828125;15.433992385864258
44;252.78785705566406;12.670642852783203;252.78785705566406;15.899303436279297;258.6030578613281;12.908402442932129;258.6030578613281;16.081138610839844
45;242.7300567626953;12.312910079956055;242.7300567626953;15.579795837402344;244.7791748046875;12.39616584777832;244.7791748046875;15.64542007446289
46;232.98678588867188;11.958078384399414;232.98678588867188;15.263904571533203;211.15284729003906;11.117043495178223;211.15284729003906;14.531099319458008
47;224.06336975097656;11.613896369934082;224.06336975097656;14.968746185302734;229.9860382080078;11.841429710388184;229.9860382080078;15.165290832519531
48;215.0745849609375;11.274481773376465;215.0745849609375;14.665421485900879;206.08885192871094;10.927544593811035;206.08885192871094;14.355794906616211
49;206.46994018554688;10.945478439331055;206.46994018554688;14.369061470031738;217.19232177734375;11.384119033813477;217.19232177734375;14.737445831298828
50;198.3532257080078;10.631935119628906;198.3532257080078;14.083792686462402;198.27664184570312;10.670849800109863;198.27664184570312;14.081073760986328
51;190.59011840820312;10.328765869140625;190.59011840820312;13.805438041687012;205.73721313476562;10.82249641418457;205.73721313476562;14.343542098999023
52;183.374267578125;10.037277221679688;183.374267578125;13.54157543182373;194.09503173828125;10.422378540039062;194.09503173828125;13.931798934936523
53;176.35243225097656;9.760984420776367;176.35243225097656;13.27977466583252;178.44444274902344;9.811454772949219;178.44444274902344;13.358309745788574
54;170.23045349121094;9.492445945739746;170.23045349121094;13.047239303588867;155.561767578125;8.648022651672363;155.561767578125;12.472439765930176
55;163.88632202148438;9.242183685302734;163.88632202148438;12.801809310913086;173.2841796875;9.54280948638916;173.2841796875;13.163744926452637
56;157.84762573242188;8.995015144348145;157.84762573242188;12.563742637634277;148.1326141357422;8.366708755493164;148.1326141357422;12.170973777770996
57;153.14210510253906;8.800061225891113;153.14210510253906;12.375060081481934;145.83648681640625;8.492536544799805;145.83648681640625;12.076277732849121
58;148.8797607421875;8.621450424194336;148.8797607421875;12.201629638671875;152.5511016845703;8.653557777404785;152.55111694335938;12.351158142089844
59;144.43650817871094;8.426809310913086;144.43650817871094;12.018174171447754;139.4779510498047;8.193952560424805;139.4779510498047;11.810078620910645
60;139.62879943847656;8.22718334197998;139.62879943847656;11.816463470458984;134.3452911376953;8.00566577911377;134.3452911376953;11.590741157531738
61;135.5005645751953;8.062543869018555;135.5005645751953;11.640471458435059;142.54812622070312;8.319016456604004;142.54812622070312;11.939352035522461
62;131.11705017089844;7.88327693939209;131.11705017089844;11.450634956359863;132.58975219726562;7.895495414733887;132.58975219726562;11.514761924743652
63;128.3249053955078;7.752105236053467;128.3249053955078;11.328058242797852;123.37752532958984;7.589859962463379;123.37752532958984;11.107542991638184
64;124.94133758544922;7.634973049163818;124.94133758544922;11.177716255187988;121.82962036132812;7.339383125305176;121.82962799072266;11.037646293640137
65;122.24412536621094;7.535137176513672;122.24412536621094;11.056406021118164;121.67535400390625;7.483005523681641;121.67535400390625;11.030654907226562
66;119.61624145507812;7.433809280395508;119.61624145507812;10.936921119689941;120.39094543457031;7.372496128082275;120.39094543457031;10.972280502319336
67;117.74332427978516;7.375701904296875;117.74332427978516;10.850959777832031;125.98747253417969;7.642292022705078;125.98747253417969;11.224413871765137
68;115.48418426513672;7.308151721954346;115.48418426513672;10.746356964111328;116.9462890625;7.179941177368164;116.9462890625;10.814170837402344
69;114.38175964355469;7.290634632110596;114.38175964355469;10.694940567016602;110.10553741455078;6.886502742767334;110.10553741455078;10.493118286132812
70;112.75675964355469;7.2484283447265625;112.75675201416016;10.618698120117188;112.80207824707031;7.090610027313232;112.80207824707031;10.620832443237305
71;111.84567260742188;7.263486385345459;111.84567260742188;10.575711250305176;115.0385513305664;7.204820156097412;115.0385513305664;10.725602149963379
72;110.57650756835938;7.229706764221191;110.57650756835938;10.515536308288574;114.22013854980469;7.3017964363098145;114.22013854980469;10.687381744384766
73;110.21820831298828;7.256239891052246;110.21820831298828;10.498485565185547;109.84686279296875;7.056454658508301;109.84686279296875;10.480785369873047
74;109.4093246459961;7.25342321395874;109.4093246459961;10.459891319274902;109.00695037841797;7.138927459716797;109.00695037841797;10.44063949584961
75;109.90950775146484;7.318338394165039;109.90950775146484;10.483773231506348;109.58750915527344;7.147420406341553;109.58750915527344;10.468405723571777
76;109.84632110595703;7.335387706756592;109.84632110595703;10.480759620666504;109.35431671142578;7.214438438415527;109.35431671142578;10.457261085510254
77;109.5824966430664;7.354276657104492;109.5824966430664;10.468165397644043;108.75447082519531;7.266597270965576;108.75447082519531;10.42854118347168
78;109.37344360351562;7.344076633453369;109.37344360351562;10.458175659179688;108.44473266601562;7.147921085357666;108.44473266601562;10.413680076599121
79;109.13430786132812;7.361176490783691;109.13430786132812;10.446736335754395;108.35509490966797;7.123193264007568;108.35509490966797;10.409375190734863
80;109.24066162109375;7.373441696166992;109.24066162109375;10.451825141906738;108.33240509033203;7.280198574066162;108.33240509033203;10.408285140991211
81;109.26119232177734;7.404969692230225;109.26119232177734;10.452807426452637;108.35961151123047;7.243651866912842;108.35961151123047;10.409591674804688
82;109.2957534790039;7.41248893737793;109.2957534790039;10.454461097717285;109.82112884521484;7.307059288024902;109.82112884521484;10.479557991027832
83;109.38481903076172;7.4213337898254395;109.38481903076172;10.458719253540039;109.19539642333984;7.296741008758545;109.19539642333984;10.449660301208496
84;109.21818542480469;7.410135746002197;109.21818542480469;10.450750350952148;108.34054565429688;7.281980514526367;108.34054565429688;10.408676147460938
85;109.29659271240234;7.410890579223633;109.29658508300781;10.454500198364258;107.99348449707031;7.324851036071777;107.99348449707031;10.39199161529541
86;109.1780776977539;7.411008358001709;109.1780776977539;10.448831558227539;108.54462432861328;7.340423107147217;108.54462432861328;10.418475151062012
87;109.8498306274414;7.437239646911621;109.8498306274414;10.480927467346191;107.94295501708984;7.282509803771973;107.94295501708984;10.389559745788574
88;109.7313003540039;7.4421281814575195;109.7313003540039;10.475271224975586;108.0109634399414;7.312749862670898;108.0109634399414;10.392831802368164
89;109.42283630371094;7.417275428771973;109.42283630371094;10.46053695678711;111.28697967529297;7.459090709686279;111.28697967529297;10.549263954162598
90;109.75348663330078;7.4548845291137695;109.75348663330078;10.476329803466797;108.01709747314453;7.246715068817139;108.01709747314453;10.39312744140625
91;109.82947540283203;7.446709156036377;109.82947540283203;10.479955673217773;107.94464874267578;7.332330703735352;107.94464874267578;10.389640808105469
92;109.97391510009766;7.456962585449219;109.97391510009766;10.486845016479492;108.07667541503906;7.316233158111572;108.07669067382812;10.395994186401367
93;109.31613159179688;7.427204132080078;109.31613159179688;10.455435752868652;110.38799285888672;7.3874664306640625;110.38799285888672;10.506568908691406
94;109.46038055419922;7.425981044769287;109.46038055419922;10.462331771850586;108.07903289794922;7.286026477813721;108.07903289794922;10.396106719970703
95;109.55941772460938;7.434110164642334;109.55941772460938;10.467063903808594;112.52638244628906;7.407632350921631;112.5263900756836;10.607845306396484
96;109.38246154785156;7.427704334259033;109.38246154785156;10.458606719970703;108.00934600830078;7.2765398025512695;108.00934600830078;10.392754554748535
97;109.32556915283203;7.424495220184326;109.32556915283203;10.455886840820312;107.80686950683594;7.252880096435547;107.80686950683594;10.38300895690918
98;109.69371795654297;7.438701629638672;109.69371795654297;10.473477363586426;108.74919128417969;7.358983039855957;108.74919128417969;10.428287506103516
99;109.06681060791016;7.404481887817383;109.06681060791016;10.44350528717041;108.56092834472656;7.204807758331299;108.56092834472656;10.419257164001465
