epoch;loss;mean_absolute_error;mean_squared_error;rmse;val_loss;val_mean_absolute_error;val_mean_squared_error;val_rmse
31;455.1623840332031;18.236839294433594;455.1623840332031;21.334535598754883;438.7259216308594;17.95294761657715;438.7259216308594;20.945785522460938
32;436.31866455078125;17.82417869567871;436.31866455078125;20.888240814208984;421.4292297363281;17.394344329833984;421.4292297363281;20.52874183654785
33;418.13751220703125;17.41339874267578;418.13751220703125;20.448410034179688;395.5885925292969;16.900636672973633;395.5885925292969;19.8894100189209
34;400.81219482421875;17.003005981445312;400.81219482421875;20.020294189453125;407.6043395996094;17.180713653564453;407.6043395996094;20.1892147064209
35;384.2798156738281;16.596288681030273;384.2798156738281;19.603055953979492;385.0423278808594;16.70835304260254;385.0423278808594;19.622495651245117
36;368.58001708984375;16.18661117553711;368.58001708984375;19.198436737060547;354.26422119140625;15.81109619140625;354.26422119140625;18.82190704345703
37;353.0562744140625;15.781776428222656;353.05633544921875;18.789793014526367;341.9423522949219;15.495450973510742;341.9423522949219;18.491683959960938
38;338.2373352050781;15.375798225402832;338.2373352050781;18.3912296295166;352.82098388671875;15.816425323486328;352.82098388671875;18.78352928161621
39;324.2334289550781;14.97502326965332;324.2334289550781;18.00648307800293;310.4924011230469;14.667224884033203;310.4924011230469;17.62079429626465
40;311.2976989746094;14.585899353027344;311.2976989746094;17.643630981445312;307.3537902832031;14.501465797424316;307.3537902832031;17.53150749206543
41;298.3625793457031;14.189998626708984;298.3625793457031;17.273174285888672;301.6470642089844;14.286787033081055;301.6470642089844;17.36798858642578
42;286.4862365722656;13.812217712402344;286.4862365722656;16.9259033203125;298.4571228027344;14.23740291595459;298.4571228027344;17.275911331176758
43;274.7040710449219;13.431485176086426;274.70404052734375;16.57419776916504;258.18817138671875;12.46792984008789;258.18817138671875;16.068233489990234
44;264.1409606933594;13.05426025390625;264.1409606933594;16.252412796020508;256.33612060546875;12.793678283691406;256.3360900878906;16.010498046875
45;253.27676391601562;12.68687915802002;253.27676391601562;15.914670944213867;250.44317626953125;12.566049575805664;250.44320678710938;15.825397491455078
46;243.23971557617188;12.337369918823242;243.23971557617188;15.59614372253418;249.76123046875;12.579740524291992;249.76123046875;15.80383586883545
47;233.5074920654297;11.986288070678711;233.5074920654297;15.280951499938965;227.5407257080078;11.805655479431152;227.5407257080078;15.084453582763672
48;224.3662872314453;11.642820358276367;224.3662872314453;14.978860855102539;223.76832580566406;11.632509231567383;223.76832580566406;14.958888053894043
49;216.00897216796875;11.322982788085938;216.00897216796875;14.697243690490723;224.9390869140625;11.681912422180176;224.93905639648438;14.997967720031738
50;207.08956909179688;10.98978328704834;207.08956909179688;14.390606880187988;215.32098388671875;11.305327415466309;215.32098388671875;14.673819541931152
51;199.3473358154297;10.685580253601074;199.3473358154297;14.119041442871094;207.60926818847656;11.063032150268555;207.60926818847656;14.408652305603027
52;192.00071716308594;10.393599510192871;192.00071716308594;13.85643196105957;193.14990234375;10.430693626403809;193.14990234375;13.89783763885498
53;184.8722381591797;10.106691360473633;184.8722381591797;13.596773147583008;185.61029052734375;10.093592643737793;185.61029052734375;13.623887062072754
54;178.28094482421875;9.826621055603027;178.2809600830078;13.352189064025879;174.13177490234375;9.71070384979248;174.13177490234375;13.195899963378906
55;171.4928741455078;9.567392349243164;171.4928741455078;13.095528602600098;185.71878051757812;10.129610061645508;185.71878051757812;13.627867698669434
56;165.84521484375;9.327482223510742;165.84521484375;12.878090858459473;165.2640380859375;9.26303482055664;165.2640380859375;12.85550594329834
57;159.67579650878906;9.068507194519043;159.67579650878906;12.6362886428833;165.5697784423828;9.139450073242188;165.5697784423828;12.867391586303711
58;154.0418243408203;8.837635040283203;154.0418243408203;12.411358833312988;164.3936309814453;9.117019653320312;164.3936309814453;12.82160758972168
59;148.93406677246094;8.627163887023926;148.93406677246094;12.20385456085205;162.3747100830078;9.10580062866211;162.3747100830078;12.742632865905762
60;144.43109130859375;8.428942680358887;144.43109130859375;12.017948150634766;146.7252960205078;8.43542194366455;146.7252960205078;12.113021850585938
61;139.66188049316406;8.239617347717285;139.66188049316406;11.817862510681152;157.53395080566406;8.844956398010254;157.53395080566406;12.551253318786621
62;135.9075164794922;8.06933879852295;135.9075164794922;11.657938003540039;130.0848846435547;7.864460468292236;130.0848846435547;11.405475616455078
63;132.02340698242188;7.904714584350586;132.02340698242188;11.490143775939941;132.89089965820312;7.991703510284424;132.89089965820312;11.527831077575684
64;128.32135009765625;7.7448811531066895;128.32135009765625;11.327900886535645;128.92156982421875;7.812061786651611;128.92156982421875;11.354363441467285
65;125.19412994384766;7.6340651512146;125.19412994384766;11.189018249511719;124.45278930664062;7.325587749481201;124.45278930664062;11.155840873718262
66;122.3563003540039;7.513490200042725;122.3563003540039;11.061477661132812;127.42344665527344;7.5737714767456055;127.42344665527344;11.288199424743652
67;119.97144317626953;7.407817840576172;119.97144317626953;10.953147888183594;124.07736206054688;7.606011390686035;124.07736206054688;11.139001846313477
68;117.54307556152344;7.322688579559326;117.54309844970703;10.841729164123535;124.13568115234375;7.552638053894043;124.13568115234375;11.141618728637695
69;115.32154846191406;7.262452125549316;115.32154846191406;10.738786697387695;113.8656234741211;7.0173234939575195;113.8656234741211;10.670783996582031
70;113.59095001220703;7.215510845184326;113.59095001220703;10.657905578613281;112.86653137207031;6.974971294403076;112.86653137207031;10.623866081237793
71;112.18201446533203;7.170032978057861;112.18201446533203;10.591601371765137;113.13338470458984;7.006178379058838;113.13338470458984;10.636417388916016
72;111.12744903564453;7.171936511993408;111.12744903564453;10.54170036315918;115.81295013427734;7.300696849822998;115.81295013427734;10.761642456054688
73;110.12212371826172;7.1602606773376465;110.12212371826172;10.493908882141113;109.20137786865234;6.899993419647217;109.20137786865234;10.449946403503418
74;109.638427734375;7.162241458892822;109.638427734375;10.470836639404297;108.53658294677734;7.059392929077148;108.53658294677734;10.418088912963867
75;109.01895141601562;7.1676201820373535;109.01895141601562;10.441213607788086;110.58528900146484;7.106285095214844;110.58528900146484;10.51595401763916
76;108.5872573852539;7.18488073348999;108.58724212646484;10.420519828796387;109.76538848876953;7.18551778793335;109.76538848876953;10.476898193359375
77;108.14797973632812;7.194561958312988;108.14797973632812;10.399421691894531;110.44218444824219;7.345882415771484;110.44218444824219;10.509147644042969
78;108.09117126464844;7.222072601318359;108.09117126464844;10.396690368652344;107.59598541259766;7.108153820037842;107.59598541259766;10.372848510742188
79;108.02976989746094;7.242703437805176;108.02976989746094;10.393736839294434;108.2783432006836;7.210448265075684;108.2783432006836;10.40568733215332
80;107.32833862304688;7.228795051574707;107.32833862304688;10.359938621520996;110.3300552368164;7.280712604522705;110.3300552368164;10.50381088256836
81;107.41431427001953;7.252804279327393;107.41431427001953;10.36408805847168;110.20012664794922;7.4793877601623535;110.20012664794922;10.497624397277832
82;107.40596771240234;7.28427267074585;107.40596771240234;10.36368465423584;108.90522766113281;7.108632564544678;108.90522766113281;10.435766220092773
83;107.28787994384766;7.27612829208374;107.2878646850586;10.357985496520996;108.44628143310547;7.199272155761719;108.44628143310547;10.4137544631958
84;107.45466613769531;7.293694972991943;107.45466613769531;10.366034507751465;107.86994934082031;7.172267913818359;107.86995697021484;10.386046409606934
85;107.42498016357422;7.297762870788574;107.42498016357422;10.364602088928223;112.13494110107422;7.548430919647217;112.13494110107422;10.589378356933594
86;107.56407928466797;7.320214748382568;107.56407928466797;10.371310234069824;107.20755767822266;7.177707672119141;107.20755767822266;10.354107856750488
87;107.02317810058594;7.2949347496032715;107.02317810058594;10.345200538635254;108.71206665039062;7.255181312561035;108.71206665039062;10.426507949829102
88;107.46397399902344;7.321051120758057;107.46397399902344;10.366482734680176;319.12823486328125;12.462876319885254;319.12823486328125;17.864160537719727
89;107.16089630126953;7.2924981117248535;107.16089630126953;10.35185432434082;108.28958129882812;7.233875274658203;108.28958129882812;10.406228065490723
90;107.37545013427734;7.313172340393066;107.37545013427734;10.362212181091309;109.41482543945312;7.285813331604004;109.41482543945312;10.46015453338623
91;107.35213470458984;7.312530040740967;107.35213470458984;10.361087799072266;112.07101440429688;7.369707107543945;112.07101440429688;10.586359977722168
92;106.74915313720703;7.282052040100098;106.74915313720703;10.331948280334473;111.52003479003906;7.55971097946167;111.52003479003906;10.560304641723633
93;107.42799377441406;7.313704490661621;107.42799377441406;10.364748001098633;111.6515121459961;7.485471725463867;111.6515121459961;10.5665283203125
94;107.67668151855469;7.332745552062988;107.67668151855469;10.376737594604492;111.8595962524414;7.4937872886657715;111.8595962524414;10.576370239257812
95;107.37763977050781;7.311853408813477;107.37762451171875;10.362317085266113;109.81925964355469;7.339066982269287;109.81925964355469;10.47946834564209
96;107.14334869384766;7.30005407333374;107.14334869384766;10.351006507873535;109.1723403930664;7.228349208831787;109.1723403930664;10.448556900024414
